1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
26903086,72017545,232389405,89336986,31559947,26903086,72017545,232389405,89336986,31559947,26845934,71846112,231443524,89236850,31524172,23382172,65798435,218054868,241880597,253584034,23385717,65930368,218043957,242060060,253530854,548881152,518685149,451194971,501621398,544544415,548881152,518685149,451194971,501621398,544544415,548877298,518677518,451190098,501611416,544537942,551471372,525095977,352249596,181751271,192288244,551469689,525094860,352249933,181750606,192288136,1
8744592,25226696,49415193,31769159,12002071,8744592,25226696,49415193,31769159,12002071,8723481,25260017,49352945,31776597,12020147,6925483,22681902,85026311,88606242,88310347,6941774,22718005,85013669,88671692,88298759,191509186,180307450,160808513,174282403,189856555,191509186,180307450,160808513,174282403,189856555,191504877,180302353,160807959,174278695,189851693,192361089,182521140,128159877,66127112,69960593,192360524,182520465,128159925,66127168,69960397,1
12652372,20142922,42102997,28505341,13224452,12652372,20142922,42102997,28505341,13224452,12600675,20160962,42061231,28388342,13251306,12211326,17721498,44535432,47402538,47128083,12245990,17813471,44458593,47312787,47159562,90803888,83964672,68708993,79776095,89479936,90803888,83964672,68708993,79776095,89479936,90815073,83988080,68739479,79813126,89491996,91704796,85316754,54193446,27967562,29588581,91704470,85303019,54191727,27968235,29589268,1
61557031,113898763,164942635,153212883,68183154,61557031,113898763,164942635,153212883,68183154,61447894,113806610,164838929,152841181,68069386,57906639,98750504,151093981,169700082,175045694,57750345,98628051,151213070,169684614,174959788,330251275,287118453,213152423,261312039,322840336,330251275,287118453,213152423,261312039,322840336,330195464,287019402,213151275,261278801,322763426,334826729,295881956,166060297,85682988,90650370,334824729,295885891,166060790,85683338,90650358,1
18470639,43805836,119916171,61617466,21033200,18470639,43805836,119916171,61617466,21033200,18346953,43846007,119949964,61731521,21080842,17687506,40211942,124657205,132077645,132565441,17694043,40225454,124676670,131999289,132769004,271339483,256151916,216286141,246358900,269521628,271339483,256151916,216286141,246358900,269521628,271340671,256154535,216288022,246363099,269524130,272487718,259391114,169042711,87221979,92278093,272488023,259389720,169043462,87221385,92277450,1
65017062,84108735,126669206,91589306,66925961,65017062,84108735,126669206,91589306,66925961,64961362,84145340,126695456,91740946,66971439,64190577,81559735,260472130,256846464,225104266,64268594,81690509,260578056,256911380,225133710,494888504,466047547,433726506,456042634,488627241,494888504,466047547,433726506,456042634,488627241,494888508,466047738,433728052,456041884,488626779,499179583,470196275,355964974,183668158,194319246,499180116,470196993,355964316,183668164,194319598,1
2276728,4181485,11607325,6193473,2597614,2276728,4181485,11607325,6193473,2597614,2274413,4194989,11643354,6179433,2593041,1962096,3733900,11597562,12750817,12471226,1945049,3743655,11607396,12764759,12513543,25547876,23530625,18869407,22366625,25158794,25547876,23530625,18869407,22366625,25158794,25547661,23536059,18870616,22372401,25159497,25790626,23910832,14703194,7586373,8026114,25790589,23910471,14703054,7586513,8026453,1
11422857,22458862,62185930,32000464,13560567,11422857,22458862,62185930,32000464,13560567,11417055,22479521,62355300,32034427,13527684,10078019,20142731,62012640,68798162,64711195,10081650,20135886,62024143,68763558,64777610,127902091,118382786,94283356,113102614,126196715,127902091,118382786,94283356,113102614,126196715,127901329,118384921,94287764,113106497,126196268,128908909,120118469,73528500,37941738,40140337,128905302,120119322,73528421,37942072,40140336,1
1129798,5382296,67839868,13529718,1266482,1129798,5382296,67839868,13529718,1266482,1125863,5414212,67777783,13498635,1262153,1021888,3477075,67581642,73975180,71932009,1030443,3467167,67563861,73841327,71824504,156839990,155660848,136137266,153360290,156749136,156839990,155660848,136137266,153360290,156749136,156839921,155659564,136137615,153360289,156749107,156892152,156136893,106077708,54733486,57905697,156892345,156137231,106077535,54733165,57905904,1
153380107,389205169,503635329,447631130,177445168,153380107,389205169,503635329,447631130,177445168,153470949,389273353,503369295,447679126,177304617,142323526,351314876,452505989,514371531,519907627,142257550,351387787,452388585,514652388,519667309,1040901767,901390065,687035967,823671408,1021939252,1040901767,901390065,687035967,823671408,1021939252,1040901285,901393795,687037947,823673974,1021940297,1052351124,931945312,537984177,277616211,293709169,1052351198,931944991,537984399,277617026,293710323,1
8237467,71259847,92389547,90204448,13318890,8237467,71259847,92389547,90204448,13318890,8258043,71335934,92305893,90315063,13288355,6628935,58388594,75848726,90410839,89962364,6620578,58303869,75767712,90356450,89905556,204069397,179346565,131084823,160619872,202448102,204069397,179346565,131084823,160619872,202448102,204068803,179345038,131085311,160620199,202447295,204735391,186087130,102131762,52697961,55752422,204734468,186087169,102132160,52697760,55752534,1
13583368,23404860,55599271,34985770,13647133,13583368,23404860,55599271,34985770,13647133,13582208,23374354,55670661,34917300,13710142,12827783,19859962,59242040,63838054,63878552,12858761,19867495,59184928,63847928,63833056,133349592,122612778,101098597,116423386,131347917,133349592,122612778,101098597,116423386,131347917,133346962,122610852,101098441,116420832,131345542,134677051,124685744,80253808,41417902,43818846,134675369,124685203,80254036,41417756,43818908,1
40275171,81796727,193426083,108152915,48836956,40275171,81796727,193426083,108152915,48836956,40236246,81988532,193606619,108468709,48798499,34978879,75872395,298819090,299270468,279446015,35006479,75878911,298606010,299279383,279444866,631133981,598860551,532247547,581469737,625803764,631133981,598860551,532247547,581469737,625803764,631172028,598911610,532278391,581517177,625843075,634128027,604813559,427662328,220665104,233457907,634128823,604813629,427661904,220664687,233457348,1
34254365,55783640,127391918,68989678,35684725,34254365,55783640,127391918,68989678,35684725,34172294,55933474,127514322,69005195,35606536,34031176,50980983,226680065,222822549,207095228,34054146,50971172,226746816,222820838,207104659,470637503,452458268,414759900,443098988,467316569,470637503,452458268,414759900,443098988,467316569,470640732,452466588,414776858,443107031,467321942,472809090,455829901,336785247,173771047,183844832,472808920,455830766,336784198,173770466,183844759,1
8375352,57476143,44174727,56087441,21394852,8375352,57476143,44174727,56087441,21394852,8398479,57337522,44263456,56123706,21366213,5094881,57472329,52979993,56134074,50457909,5079468,57365674,52963229,56040315,50464634,125461786,95657643,68833999,84556625,122433108,125461786,95657643,68833999,84556625,122433108,125465111,95657718,68834412,84557342,122441713,126379625,100883241,53628159,27670446,29274603,126379990,100883142,53628221,27670723,29274618,1
21976715,35565059,126322421,59146688,23339875,21976715,35565059,126322421,59146688,23339875,22012465,35658266,126295238,59173832,23320069,21105976,30841570,229434770,234176806,233242315,21132679,30768197,229511863,234137328,233142899,501459807,485409757,442910107,475477244,498373281,501459807,485409757,442910107,475477244,498373281,501457027,485409962,442921208,475482176,498370757,503500978,488403734,354189616,182754660,193349305,503502789,488406505,354189277,182754028,193349003,1
19674091,36641308,96384414,52418052,22888162,19674091,36641308,96384414,52418052,22888162,19634324,36665974,96114148,52424976,22840653,17653449,32370755,106577797,115359093,115756489,17649338,32451908,106694616,115287372,115839125,233076391,217968384,184074236,209339614,230315208,233076391,217968384,184074236,209339614,230315208,233078270,217969386,184074862,209339976,230316853,234738859,220772751,144593367,74624185,78949563,234739184,220772496,144593370,74624046,78949635,1
28788883,117032087,252201745,169073083,44202068,28788883,117032087,252201745,169073083,44202068,28832467,116809657,252413950,169295033,44178736,18520594,94501874,281490219,309787220,311187851,18515640,94602958,281569661,309906620,311140252,662079175,614564475,504802059,582774171,655721526,662079175,614564475,504802059,582774171,655721526,662079853,614565569,504804788,582775733,655721346,665023516,624985176,394431787,203518564,215315045,665023930,624984546,394433581,203518612,215315508,1
903374,6114398,13010330,8050670,1282518,903374,6114398,13010330,8050670,1282518,893317,6085560,13003952,8068047,1271645,737486,5399537,21110869,22788040,19515611,734289,5416578,21048826,22761617,19464997,49162556,46915724,41504138,45317050,48997852,49162556,46915724,41504138,45317050,48997852,49162907,46915736,41502432,45316509,48998239,49243744,47485071,33607157,17340520,18345893,49243579,47484498,33607122,17340559,18345747,1
37964314,79590776,182919203,107418232,43121893,37964314,79590776,182919203,107418232,43121893,37938902,79677128,182826781,107304524,43196927,36384591,72049150,181877600,192986937,189449852,36353015,72059485,181898552,193208078,189476643,385293798,355104184,288439443,337991728,380491419,385293798,355104184,288439443,337991728,380491419,385297980,355110518,288440211,337997724,380497429,388092055,360978226,224893372,116038839,122765450,388091647,360978117,224893176,116039260,122764779,1
12563479,29013675,71170619,40212509,14736899,12563479,29013675,71170619,40212509,14736899,12594263,29019978,71161970,40169510,14767880,11390517,25043740,71587950,78903076,77445505,11347897,25050570,71717278,78911585,77609466,157168239,146177653,119131999,139241769,155401391,157168239,146177653,119131999,139241769,155401391,157167865,146178932,119132220,139242890,155400944,158229785,148479922,92908508,47938914,50717943,158229975,148480830,92908568,47938527,50717656,1
2446832,6181655,13204207,8447294,3000758,2446832,6181655,13204207,8447294,3000758,2426860,6179868,13206740,8503672,2980183,2214539,5424439,17247652,18445015,17869331,2201257,5437300,17200837,18470944,17851342,39101598,36775703,31699213,35273998,38752104,39101598,36775703,31699213,35273998,38752104,39101040,36776166,31698646,35273586,38751253,39300461,37278843,25422110,13117207,13877655,39300329,37278938,25422017,13116984,13877674,1
19041098,49958481,60492005,55494776,25106356,19041098,49958481,60492005,55494776,25106356,19028665,50047443,60491379,55543332,25067293,16495772,45095177,57679880,65287819,66801234,16474217,45059683,57702678,65347950,66734061,131910492,111426759,84425781,101591068,128803728,131910492,111426759,84425781,101591068,128803728,131911347,111428159,84426707,101592052,128806487,133529208,115467505,65838264,33970699,35940258,133531001,115468145,65838072,33970570,35939889,1
161285333,357478783,425762615,410443314,191545970,161285333,357478783,425762615,410443314,191545970,161081294,357644778,425798164,410796835,191684545,149056842,328904621,389189710,428527962,437905179,149177046,328746698,389227689,428340286,437939614,842090901,702800933,518419121,634182078,820709496,842090901,702800933,518419121,634182078,820709496,842092178,702804858,518419792,634183749,820711585,854637820,730270361,403906496,208405646,220486279,854636214,730269944,403907367,208405016,220488272,1
15304509,23087117,47826816,28180802,16853897,15304509,23087117,47826816,28180802,16853897,15269083,23084082,47934919,28197500,16849306,14239270,21559766,66218277,67615312,66222562,14187052,21531015,66259463,67604138,66071514,140862249,130937429,115210174,126621360,138841591,140862249,130937429,115210174,126621360,138841591,140861039,130946444,115232929,126631110,138844940,142189028,132621676,93178617,48174552,50960848,142189036,132622389,93179095,48173770,50959944,1
4805515,6122996,10675289,7195179,4936152,4805515,6122996,10675289,7195179,4936152,4804955,6138766,10644349,7194520,4937488,4680184,5839894,23482106,24041569,19590805,4658276,5862604,23441122,23968988,19603119,47663457,45418428,42432009,44547979,47151526,47663457,45418428,42432009,44547979,47151526,47662011,45415646,42429893,44544206,47149634,48021924,45760474,35325076,18231171,19288729,48016512,45758232,35324744,18231200,19288419,1
29734842,96107346,239924381,151447336,44620877,29734842,96107346,239924381,151447336,44620877,29756612,95962947,239740692,151505646,44606015,21965025,83326813,240847090,268604027,264195927,21941707,83338105,241031080,268704586,264334166,544776762,501257590,393786325,473531888,538337139,544776762,501257590,393786325,473531888,538337139,544777190,501259513,393787196,473539878,538339281,547820949,509931097,306790240,158296131,167471461,547819973,509931923,306789010,158295420,167472348,1
99060835,154814726,219655212,166597205,111012458,99060835,154814726,219655212,166597205,111012458,98946861,155183930,219617834,166810584,110914722,92501449,149451521,697984599,534477177,406262652,92676684,149317550,697976943,534205418,406409967,1427914481,1365093766,1293421534,1341247307,1415668174,1427914481,1365093766,1293421534,1341247307,1415668174,1427947947,1365141744,1293463168,1341294010,1415706518,1435465913,1375130359,1123195215,579577469,613129702,1435468576,1375132108,1123196085,579577504,613128819,1
52630940,85985028,118054463,97730799,57888776,52630940,85985028,118054463,97730799,57888776,52570833,85980098,118053332,97644882,57833296,49364752,82072169,225881418,204137269,239543434,49369113,82048888,225892171,204242425,239399499,626001666,584403146,537934975,567908309,617961546,626001666,584403146,537934975,567908309,617961546,626004247,584403634,537939280,567911022,617962618,631100124,591147833,480399932,248777399,263198218,631100917,591148630,480400803,248776911,263199633,1
